signal,horizon,group_type,group,ic,n_obs
sue_z,5,entry_month,2022-08-01,-0.03692487328443822,3749
sue_z,5,entry_month,2022-09-01,0.030384966970398372,440
sue_z,5,entry_month,2022-10-01,-0.08290232934926019,3945
sue_z,5,entry_month,2022-11-01,-0.06044699668620956,365
sue_z,5,entry_month,2023-03-01,-0.08010195360354307,684
sue_z,5,entry_month,2023-04-01,0.006595614970480993,5090
sue_z,5,entry_month,2023-05-01,-0.041113654678242434,3117
sue_z,5,entry_month,2023-07-01,0.01024604952519325,55
sue_z,5,entry_month,2023-08-01,-0.06744642006390701,3923
sue_z,5,entry_month,2023-09-01,-0.16903855818250355,603
sue_z,5,entry_month,2023-10-01,-0.15789541573422472,3675
sue_z,5,entry_month,2023-11-01,-0.09321183240701808,951
sue_z,5,entry_month,2024-03-01,0.018347955095644915,525
sue_z,5,entry_month,2024-04-01,-0.0447268633494767,7280
sue_z,5,entry_month,2024-05-01,0.008365253487910342,1549
sue_z,5,entry_month,2024-07-01,-0.17265680056377727,44
sue_z,5,entry_month,2024-08-01,-0.02077539402164683,3365
sue_z,5,entry_month,2024-09-01,-0.054145079967181785,1284
sue_z,10,entry_month,2019-04-01,0.027459778100696528,2512
sue_z,10,entry_month,2019-05-01,0.05997939636480757,743
sue_z,10,entry_month,2019-07-01,0.24464459591041868,79
sue_z,10,entry_month,2019-08-01,-0.02813590634281621,2536
sue_z,10,entry_month,2019-09-01,-0.04645694027451336,665
sue_z,10,entry_month,2019-10-01,0.06986754394909515,2799
sue_z,10,entry_month,2019-11-01,0.03163109397597573,516
sue_z,10,entry_month,2020-03-01,0.06201497680687765,460
sue_z,10,entry_month,2020-04-01,0.028500008529086695,4942
sue_z,10,entry_month,2020-05-01,-0.011208306658556573,1301
sue_z,10,entry_month,2020-06-01,0.10563262577302358,33
sue_z,10,entry_month,2020-07-01,-0.10599797104667961,122
sue_z,10,entry_month,2020-08-01,-0.07018733076460228,3206
sue_z,10,entry_month,2020-09-01,-0.2962053463912345,155
sue_z,10,entry_month,2020-10-01,-0.07167519685523906,2220
sue_z,10,entry_month,2020-11-01,-0.12481729694273633,1349
sue_z,10,entry_month,2021-02-01,-0.1029059829059829,26
sue_z,10,entry_month,2021-03-01,-0.03613484732941933,706
sue_z,10,entry_month,2021-04-01,0.00221854320292457,5668
sue_z,10,entry_month,2021-05-01,-0.09743813588102875,1015
sue_z,10,entry_month,2021-07-01,-0.12706809229037702,72
sue_z,10,entry_month,2021-08-01,0.005052182244223299,3424
sue_z,10,entry_month,2021-09-01,0.05318246345356519,393
sue_z,10,entry_month,2021-10-01,-0.22959515439951045,2294
sue_z,10,entry_month,2021-11-01,-0.2209799078844369,1669
sue_z,10,entry_month,2022-02-01,0.05335968379446641,23
sue_z,10,entry_month,2022-03-01,-0.02780876095410401,762
sue_z,10,entry_month,2022-04-01,-0.03990883772547678,5185
sue_z,10,entry_month,2022-05-01,-0.007651858252325971,2297
sue_z,10,entry_month,2022-07-01,-0.10291483486908254,48
sue_z,10,entry_month,2022-08-01,-0.028383000163668234,3749
sue_z,10,entry_month,2022-09-01,-0.07093388608116026,440
sue_z,10,entry_month,2022-10-01,-0.11433210857220187,3945
sue_z,10,entry_month,2022-11-01,-0.21163418906997797,365
sue_z,10,entry_month,2023-03-01,-0.0439864889910912,684
sue_z,10,entry_month,2023-04-01,-0.0417820569510228,5090
sue_z,10,entry_month,2023-05-01,-0.05280858254371075,3117
sue_z,10,entry_month,2023-07-01,-0.11349206349206352,55
sue_z,10,entry_month,2023-08-01,-0.09655331651327083,3923
sue_z,10,entry_month,2023-09-01,-0.16097364737588202,603
sue_z,10,entry_month,2023-10-01,-0.15282311288165987,3675
sue_z,10,entry_month,2023-11-01,-0.14623423507450228,951
sue_z,10,entry_month,2024-03-01,0.10119946126909668,525
sue_z,10,entry_month,2024-04-01,0.043028394584943515,7280
sue_z,10,entry_month,2024-05-01,-0.013766245163134575,1549
sue_z,10,entry_month,2024-07-01,-0.2015503875968992,44
sue_z,10,entry_month,2024-08-01,-0.016670622072823806,3365
sue_z,10,entry_month,2024-09-01,-0.026636743227262474,1284
sue_z,20,entry_month,2019-04-01,0.04505734478033888,2512
sue_z,20,entry_month,2019-05-01,0.04391806850352676,743
sue_z,20,entry_month,2019-07-01,0.12840798442064266,79
sue_z,20,entry_month,2019-08-01,0.00919846525103778,2536
sue_z,20,entry_month,2019-09-01,0.010915648646204947,665
sue_z,20,entry_month,2019-10-01,0.029594162660758518,2799
sue_z,20,entry_month,2019-11-01,0.004080456614096715,516
sue_z,20,entry_month,2020-03-01,-0.003768351194461441,460
sue_z,20,entry_month,2020-04-01,-0.010557607208515021,4942
sue_z,20,entry_month,2020-05-01,-0.007209763724849212,1301
sue_z,20,entry_month,2020-06-01,0.10162126023733913,33
sue_z,20,entry_month,2020-07-01,-0.17460899679229824,122
sue_z,20,entry_month,2020-08-01,-0.04353401527420501,3206
sue_z,20,entry_month,2020-09-01,-0.16098999373675948,155
sue_z,20,entry_month,2020-10-01,-0.08112257609342047,2219
sue_z,20,entry_month,2020-11-01,-0.10897949338889355,1349
sue_z,20,entry_month,2021-02-01,-0.1651282051282051,26
sue_z,20,entry_month,2021-03-01,-0.04532921167306408,706
sue_z,20,entry_month,2021-04-01,-0.027764753955895477,5668
sue_z,20,entry_month,2021-05-01,-0.09537439695173121,1015
sue_z,20,entry_month,2021-07-01,0.011367381884908814,72
sue_z,20,entry_month,2021-08-01,0.02758134898098801,3424
sue_z,20,entry_month,2021-09-01,-0.14366740068627196,393
sue_z,20,entry_month,2021-10-01,-0.16585426807236803,2294
sue_z,20,entry_month,2021-11-01,-0.09850699123868763,1669
sue_z,20,entry_month,2022-02-01,0.09980237154150197,23
sue_z,20,entry_month,2022-03-01,-0.03769626108341548,762
sue_z,20,entry_month,2022-04-01,-0.03580545305615802,5185
sue_z,20,entry_month,2022-05-01,0.0026541170787338494,2296
sue_z,20,entry_month,2022-07-01,-0.0769690062470248,48
sue_z,20,entry_month,2022-08-01,0.010597659220063798,3749
sue_z,20,entry_month,2022-09-01,0.01194684677334624,440
sue_z,20,entry_month,2022-10-01,-0.12108178218638149,3945
sue_z,20,entry_month,2022-11-01,-0.21490870674338014,365
sue_z,20,entry_month,2023-03-01,0.08392707022836836,684
sue_z,20,entry_month,2023-04-01,-0.05794120936351584,5090
sue_z,20,entry_month,2023-05-01,-0.060704748181600834,3117
sue_z,20,entry_month,2023-07-01,-0.14588744588744593,55
sue_z,20,entry_month,2023-08-01,-0.07301865918475621,3923
sue_z,20,entry_month,2023-09-01,-0.07629057456314176,603
sue_z,20,entry_month,2023-10-01,-0.07390279842628104,3675
sue_z,20,entry_month,2023-11-01,-0.1190132084920513,951
sue_z,20,entry_month,2024-03-01,0.11638630988608888,525
sue_z,20,entry_month,2024-04-01,0.030439994187548516,7280
sue_z,20,entry_month,2024-05-01,0.041026565382943775,1549
sue_z,20,entry_month,2024-07-01,-0.24157857646229736,44
sue_z,20,entry_month,2024-08-01,-0.1307202149078249,3365
sue_z,20,entry_month,2024-09-01,-0.09417954553940006,1285
sue_z,40,entry_month,2019-04-01,0.0726204047795081,2512
sue_z,40,entry_month,2019-05-01,0.09992572118292617,743
sue_z,40,entry_month,2019-07-01,0.01063777994157741,79
sue_z,40,entry_month,2019-08-01,0.09694457491081925,2536
sue_z,40,entry_month,2019-09-01,0.1396976836766753,665
sue_z,40,entry_month,2019-10-01,-0.006658514319377617,2799
sue_z,40,entry_month,2019-11-01,-0.028514360434495886,516
sue_z,40,entry_month,2020-03-01,-0.011879867741827534,460
sue_z,40,entry_month,2020-04-01,0.03252865020552007,4941
sue_z,40,entry_month,2020-05-01,0.02089844346097312,1301
sue_z,40,entry_month,2020-06-01,0.06709440879926673,32
sue_z,40,entry_month,2020-07-01,-0.18765510427405438,122
sue_z,40,entry_month,2020-08-01,0.007367352166963682,3206
sue_z,40,entry_month,2020-09-01,-0.17540806628016292,155
sue_z,40,entry_month,2020-10-01,0.021720038345611918,2220
sue_z,40,entry_month,2020-11-01,0.04779737963194396,1349
sue_z,40,entry_month,2021-02-01,-0.11863247863247862,26
sue_z,40,entry_month,2021-03-01,-0.005505069907987804,706
sue_z,40,entry_month,2021-04-01,-0.006921646550479978,5668
sue_z,40,entry_month,2021-05-01,0.040556890318407195,1015
sue_z,40,entry_month,2021-07-01,-0.07941088985794148,72
sue_z,40,entry_month,2021-08-01,-0.014149900077601826,3424
sue_z,40,entry_month,2021-09-01,-0.18482282051755652,393
sue_z,40,entry_month,2021-10-01,-0.21470186938221994,2294
sue_z,40,entry_month,2021-11-01,-0.18574616823287018,1669
sue_z,40,entry_month,2022-02-01,0.0,23
sue_z,40,entry_month,2022-03-01,-0.0478962177836443,762
sue_z,40,entry_month,2022-04-01,-0.01909027601316796,5184
sue_z,40,entry_month,2022-05-01,0.01351718510911643,2297
sue_z,40,entry_month,2022-07-01,-0.11344515025125658,48
sue_z,40,entry_month,2022-08-01,-0.062176874282245595,3749
sue_z,40,entry_month,2022-09-01,-0.06316645089697556,440
sue_z,40,entry_month,2022-10-01,-0.14492904793654945,3945
sue_z,40,entry_month,2022-11-01,-0.18479904294415428,365
sue_z,40,entry_month,2023-03-01,-0.00664046349959701,684
sue_z,40,entry_month,2023-04-01,-0.018615221937793112,5090
sue_z,40,entry_month,2023-05-01,-0.0046141992598367956,3117
sue_z,40,entry_month,2023-07-01,-0.27698412698412705,55
sue_z,40,entry_month,2023-08-01,-0.10451598897452874,3923
sue_z,40,entry_month,2023-09-01,-0.21817542759625097,603
sue_z,40,entry_month,2023-10-01,0.010384576264374789,3675
sue_z,40,entry_month,2023-11-01,-0.05741831613760879,951
sue_z,40,entry_month,2024-03-01,0.03757124139207345,525
sue_z,40,entry_month,2024-04-01,0.060207969870441365,7280
sue_z,40,entry_month,2024-05-01,0.10910868541892947,1549
sue_z,40,entry_month,2024-07-01,-0.37618040873854824,44
sue_z,40,entry_month,2024-08-01,-0.07765178198470832,3365
sue_z,40,entry_month,2024-09-01,-0.06768299747829143,1284
sue_z,60,entry_month,2019-04-01,0.12399304183739164,2512
sue_z,60,entry_month,2019-05-01,0.15799669361476534,743
sue_z,60,entry_month,2019-07-01,0.061295034079844206,79
sue_z,60,entry_month,2019-08-01,0.06833955006167022,2536
sue_z,60,entry_month,2019-09-01,0.09613511507212207,665
sue_z,60,entry_month,2019-10-01,0.08601031904197182,2799
sue_z,60,entry_month,2019-11-01,0.11130955663489236,516
sue_z,60,entry_month,2020-03-01,0.012475151008198865,460
sue_z,60,entry_month,2020-04-01,0.056686959774644746,4942
sue_z,60,entry_month,2020-05-01,0.07421355034085975,1300
sue_z,60,entry_month,2020-06-01,-0.05482199565435401,33
sue_z,60,entry_month,2020-07-01,-0.061608821653966854,122
sue_z,60,entry_month,2020-08-01,-0.060006180114057894,3206
sue_z,60,entry_month,2020-09-01,-0.15827653439801437,155
sue_z,60,entry_month,2020-10-01,0.15514507388880142,2220
sue_z,60,entry_month,2020-11-01,0.09817767147320558,1349
sue_z,60,entry_month,2021-02-01,-0.15350427350427348,26
sue_z,60,entry_month,2021-03-01,0.02452520507391879,706
sue_z,60,entry_month,2021-04-01,0.07078611076431379,5668
sue_z,60,entry_month,2021-05-01,0.10608335718458331,1015
sue_z,60,entry_month,2021-07-01,-0.06831683964494703,72
sue_z,60,entry_month,2021-08-01,-0.10980500582495231,3424
sue_z,60,entry_month,2021-09-01,-0.1415406913099815,393
sue_z,60,entry_month,2021-10-01,-0.22410582812445884,2294
sue_z,60,entry_month,2021-11-01,-0.13142046905354549,1669
sue_z,60,entry_month,2022-02-01,-0.1116600790513834,23
sue_z,60,entry_month,2022-03-01,0.0007232457388820093,762
sue_z,60,entry_month,2022-04-01,-0.024299944233718163,5185
sue_z,60,entry_month,2022-05-01,-0.015897773765508105,2297
sue_z,60,entry_month,2022-07-01,-0.1936709550700878,48
sue_z,60,entry_month,2022-08-01,-0.11034614000959388,3749
sue_z,60,entry_month,2022-09-01,-0.18262732881958196,440
sue_z,60,entry_month,2022-10-01,-0.11422127241760997,3945
sue_z,60,entry_month,2022-11-01,-0.11846838134632222,365
sue_z,60,entry_month,2023-03-01,-0.025856542281935138,684
sue_z,60,entry_month,2023-04-01,-0.06277362734476506,5090
sue_z,60,entry_month,2023-05-01,-0.02755380345748845,3117
sue_z,60,entry_month,2023-07-01,-0.28701298701298705,55
sue_z,60,entry_month,2023-08-01,-0.13331777629371291,3923
sue_z,60,entry_month,2023-09-01,-0.15671115791645723,603
sue_z,60,entry_month,2023-10-01,0.15115963825919607,3675
sue_z,60,entry_month,2023-11-01,0.14895479202439557,951
sue_z,60,entry_month,2024-03-01,0.06533940995055018,525
sue_z,60,entry_month,2024-04-01,0.06479661145551457,7280
sue_z,60,entry_month,2024-05-01,0.06639773504250486,1549
sue_z,60,entry_month,2024-07-01,-0.19830866807610992,44
sue_z,60,entry_month,2024-08-01,-0.12893059014470998,191
sue_ind_neutral,1,entry_month,2019-04-01,0.05862194276935482,2512
sue_ind_neutral,1,entry_month,2019-05-01,0.08090097870254605,743
sue_ind_neutral,1,entry_month,2019-07-01,-0.09175004262802772,79
sue_ind_neutral,1,entry_month,2019-08-01,-0.002446799589601169,2536
sue_ind_neutral,1,entry_month,2019-09-01,0.023875483495185968,665
sue_ind_neutral,1,entry_month,2019-10-01,0.019156956254062413,2799
sue_ind_neutral,1,entry_month,2019-11-01,0.006607995069393154,516
sue_ind_neutral,1,entry_month,2020-03-01,0.03802787760223436,460
sue_ind_neutral,1,entry_month,2020-04-01,0.02799727129337946,4942
sue_ind_neutral,1,entry_month,2020-05-01,-0.041031819889531654,1301
sue_ind_neutral,1,entry_month,2020-06-01,0.057324308715225154,33
sue_ind_neutral,1,entry_month,2020-07-01,0.12580651026232273,122
sue_ind_neutral,1,entry_month,2020-08-01,0.007720604007624164,3206
sue_ind_neutral,1,entry_month,2020-09-01,-0.1695729095845536,155
sue_ind_neutral,1,entry_month,2020-10-01,0.02601535104362221,2220
sue_ind_neutral,1,entry_month,2020-11-01,-0.05155130441046374,1349
sue_ind_neutral,1,entry_month,2021-02-01,0.11452991452991453,26
sue_ind_neutral,1,entry_month,2021-03-01,0.053452294179291676,706
sue_ind_neutral,1,entry_month,2021-04-01,0.052282373068955994,5668
sue_ind_neutral,1,entry_month,2021-05-01,-0.08476009908042052,1015
sue_ind_neutral,1,entry_month,2021-07-01,0.021030291337063484,72
sue_ind_neutral,1,entry_month,2021-08-01,-0.00029412516194307495,3424
sue_ind_neutral,1,entry_month,2021-09-01,-0.016921822560005798,393
sue_ind_neutral,1,entry_month,2021-10-01,-0.048452164065172984,2294
sue_ind_neutral,1,entry_month,2021-11-01,-0.059288520300112765,1669
sue_ind_neutral,1,entry_month,2022-02-01,0.3527667984189723,23
sue_ind_neutral,1,entry_month,2022-03-01,-0.0366778929585062,762
sue_ind_neutral,1,entry_month,2022-04-01,0.0023126138698782986,5185
sue_ind_neutral,1,entry_month,2022-05-01,0.02231310146019829,2297
sue_ind_neutral,1,entry_month,2022-07-01,-0.23686495874945726,48
sue_ind_neutral,1,entry_month,2022-08-01,-0.0051705947620200275,3749
sue_ind_neutral,1,entry_month,2022-09-01,-0.0914503848590367,440
sue_ind_neutral,1,entry_month,2022-10-01,-0.036973292620951746,3945
sue_ind_neutral,1,entry_month,2022-11-01,-0.10913727606709499,365
sue_ind_neutral,1,entry_month,2023-03-01,-0.005418667498810081,684
sue_ind_neutral,1,entry_month,2023-04-01,0.0030187507807227696,5090
sue_ind_neutral,1,entry_month,2023-05-01,0.0328610833776025,3117
sue_ind_neutral,1,entry_month,2023-07-01,-0.10267696108697182,55
sue_ind_neutral,1,entry_month,2023-08-01,0.0037186618791145536,3923
sue_ind_neutral,1,entry_month,2023-09-01,-0.07539110700554164,603
sue_ind_neutral,1,entry_month,2023-10-01,-0.02367237325154826,3675
sue_ind_neutral,1,entry_month,2023-11-01,-0.0412407831113377,951
sue_ind_neutral,1,entry_month,2024-03-01,-0.029083746245754195,525
sue_ind_neutral,1,entry_month,2024-04-01,0.0058191740193706595,7280
sue_ind_neutral,1,entry_month,2024-05-01,-0.052358685373668466,1549
sue_ind_neutral,1,entry_month,2024-07-01,0.01719520789288231,44
sue_ind_neutral,1,entry_month,2024-08-01,0.024804785719577272,3365
sue_ind_neutral,1,entry_month,2024-09-01,-0.016351414583706488,1285
sue_ind_neutral,5,entry_month,2019-04-01,0.03744004815389923,2512
sue_ind_neutral,5,entry_month,2019-05-01,0.02902267472620145,743
sue_ind_neutral,5,entry_month,2019-07-01,0.08069816697052586,79
sue_ind_neutral,5,entry_month,2019-08-01,0.030386430630787702,2536
sue_ind_neutral,5,entry_month,2019-09-01,-0.016306642740164787,665
sue_ind_neutral,5,entry_month,2019-10-01,0.06656233021964134,2799
sue_ind_neutral,5,entry_month,2019-11-01,0.05159799269534548,516
sue_ind_neutral,5,entry_month,2020-03-01,0.025486687587220985,460
sue_ind_neutral,5,entry_month,2020-04-01,0.015228700668049731,4942
sue_ind_neutral,5,entry_month,2020-05-01,-0.01412733857320803,1301
sue_ind_neutral,5,entry_month,2020-06-01,-0.09476059195782117,33
sue_ind_neutral,5,entry_month,2020-07-01,0.034696922383031986,122
sue_ind_neutral,5,entry_month,2020-08-01,-0.03768557807266551,3206
sue_ind_neutral,5,entry_month,2020-09-01,-0.28644328610454034,155
sue_ind_neutral,5,entry_month,2020-10-01,-0.03815882875068167,2220
sue_ind_neutral,5,entry_month,2020-11-01,-0.03667945934180268,1349
sue_ind_neutral,5,entry_month,2021-02-01,-0.2492307692307692,26
sue_ind_neutral,5,entry_month,2021-03-01,0.043751770646687956,706
sue_ind_neutral,5,entry_month,2021-04-01,0.00536746906591783,5668
sue_ind_neutral,5,entry_month,2021-05-01,-0.09029227227580573,1015
sue_ind_neutral,5,entry_month,2021-07-01,-0.15798443629815423,72
sue_ind_neutral,5,entry_month,2021-08-01,-0.018143476753855588,3424
sue_ind_neutral,5,entry_month,2021-09-01,-0.02337188794980899,393
sue_ind_neutral,5,entry_month,2021-10-01,-0.09892227657461618,2294
sue_ind_neutral,5,entry_month,2021-11-01,-0.10959962118162035,1669
sue_ind_neutral,5,entry_month,2022-02-01,0.11363636363636365,23
sue_ind_neutral,5,entry_month,2022-03-01,-0.01196694142297435,762
sue_ind_neutral,5,entry_month,2022-04-01,-0.04559466208533082,5185
sue_ind_neutral,5,entry_month,2022-05-01,-0.0032743807723449527,2297
sue_ind_neutral,5,entry_month,2022-07-01,-0.1648936170212766,48
sue_ind_neutral,5,entry_month,2022-08-01,-0.015310750582368785,3749
sue_ind_neutral,5,entry_month,2022-09-01,0.06766982751176386,440
sue_ind_neutral,5,entry_month,2022-10-01,-0.08299652501107377,3945
sue_ind_neutral,5,entry_month,2022-11-01,-0.047355224272524477,365
sue_ind_neutral,5,entry_month,2023-03-01,-0.08609607563380624,684
sue_ind_neutral,5,entry_month,2023-04-01,-0.005214318431423218,5090
sue_ind_neutral,5,entry_month,2023-05-01,-0.015036162565720091,3117
sue_ind_neutral,5,entry_month,2023-07-01,0.048199725935416146,55
sue_ind_neutral,5,entry_month,2023-08-01,-0.02125603420791665,3923
sue_ind_neutral,5,entry_month,2023-09-01,-0.09745972503480863,603
sue_ind_neutral,5,entry_month,2023-10-01,-0.1238159376830064,3675
sue_ind_neutral,5,entry_month,2023-11-01,-0.05334917796358692,951
sue_ind_neutral,5,entry_month,2024-03-01,0.0423972924585828,525
sue_ind_neutral,5,entry_month,2024-04-01,-0.049626005094259004,7280
sue_ind_neutral,5,entry_month,2024-05-01,0.03401647322493782,1549
sue_ind_neutral,5,entry_month,2024-07-01,-0.1489781536293164,44
sue_ind_neutral,5,entry_month,2024-08-01,-0.004101653977724029,3365
sue_ind_neutral,5,entry_month,2024-09-01,-0.0019159495343261171,1284
sue_ind_neutral,10,entry_month,2019-04-01,0.02828547676310136,2512
sue_ind_neutral,10,entry_month,2019-05-01,0.08369069432840429,743
sue_ind_neutral,10,entry_month,2019-07-01,0.20277507302823763,79
sue_ind_neutral,10,entry_month,2019-08-01,-0.026659934924392868,2536
sue_ind_neutral,10,entry_month,2019-09-01,-0.0047979469140449925,665
sue_ind_neutral,10,entry_month,2019-10-01,0.0584107081041336,2799
sue_ind_neutral,10,entry_month,2019-11-01,0.03620664080653767,516
sue_ind_neutral,10,entry_month,2020-03-01,0.07634171977961018,460
sue_ind_neutral,10,entry_month,2020-04-01,-0.0013048574186322263,4942
sue_ind_neutral,10,entry_month,2020-05-01,-0.013161479361931688,1301
sue_ind_neutral,10,entry_month,2020-06-01,0.11815826898444369,33
sue_ind_neutral,10,entry_month,2020-07-01,-0.060491605823217484,122
sue_ind_neutral,10,entry_month,2020-08-01,-0.0423258111463914,3206
sue_ind_neutral,10,entry_month,2020-09-01,-0.22111436950146626,155
sue_ind_neutral,10,entry_month,2020-10-01,-0.04725091668082413,2220
sue_ind_neutral,10,entry_month,2020-11-01,-0.0924509171460344,1349
sue_ind_neutral,10,entry_month,2021-02-01,-0.14598290598290597,26
sue_ind_neutral,10,entry_month,2021-03-01,-0.020978576234145355,706
sue_ind_neutral,10,entry_month,2021-04-01,-0.003745492647364953,5668
sue_ind_neutral,10,entry_month,2021-05-01,-0.06808272303508942,1015
sue_ind_neutral,10,entry_month,2021-07-01,-0.17769774341161557,72
sue_ind_neutral,10,entry_month,2021-08-01,-0.023587274077063118,3424
sue_ind_neutral,10,entry_month,2021-09-01,-0.014857643941735426,393
sue_ind_neutral,10,entry_month,2021-10-01,-0.1494269562219732,2294
sue_ind_neutral,10,entry_month,2021-11-01,-0.14837618506589553,1669
sue_ind_neutral,10,entry_month,2022-02-01,0.0,23
sue_ind_neutral,10,entry_month,2022-03-01,-0.05901856802593953,762
sue_ind_neutral,10,entry_month,2022-04-01,-0.03978719565211795,5185
sue_ind_neutral,10,entry_month,2022-05-01,-0.003885386379769062,2297
sue_ind_neutral,10,entry_month,2022-07-01,-0.1289622231871472,48
sue_ind_neutral,10,entry_month,2022-08-01,-0.009315776439608294,3749
sue_ind_neutral,10,entry_month,2022-09-01,0.003488849093971017,440
sue_ind_neutral,10,entry_month,2022-10-01,-0.07670345287122944,3945
sue_ind_neutral,10,entry_month,2022-11-01,-0.15274677803910286,365
sue_ind_neutral,10,entry_month,2023-03-01,-0.043484210507756825,684
sue_ind_neutral,10,entry_month,2023-04-01,-0.043133360378092137,5090
sue_ind_neutral,10,entry_month,2023-05-01,-0.023692678416923445,3117
sue_ind_neutral,10,entry_month,2023-07-01,-0.07012987012987015,55
sue_ind_neutral,10,entry_month,2023-08-01,-0.04171319206714886,3923
sue_ind_neutral,10,entry_month,2023-09-01,-0.1494827934419643,603
sue_ind_neutral,10,entry_month,2023-10-01,-0.09601052211049649,3675
sue_ind_neutral,10,entry_month,2023-11-01,-0.10329027122454026,951
sue_ind_neutral,10,entry_month,2024-03-01,0.07431292106537886,525
sue_ind_neutral,10,entry_month,2024-04-01,0.020185921866211754,7280
sue_ind_neutral,10,entry_month,2024-05-01,0.017608031668288695,1549
sue_ind_neutral,10,entry_month,2024-07-01,-0.1997181113460183,44
sue_ind_neutral,10,entry_month,2024-08-01,0.013175422777399245,3365
sue_ind_neutral,10,entry_month,2024-09-01,0.02558444319763812,1284
sue_ind_neutral,20,entry_month,2019-04-01,0.04648681296291705,2512
sue_ind_neutral,20,entry_month,2019-05-01,0.039294741580585615,743
sue_ind_neutral,20,entry_month,2019-07-01,0.07833495618305746,79
sue_ind_neutral,20,entry_month,2019-08-01,0.013061339828527157,2536
sue_ind_neutral,20,entry_month,2019-09-01,0.015510639858246614,665
sue_ind_neutral,20,entry_month,2019-10-01,0.02829846240436754,2799
sue_ind_neutral,20,entry_month,2019-11-01,0.04247386066991491,516
sue_ind_neutral,20,entry_month,2020-03-01,0.026313139658219777,460
sue_ind_neutral,20,entry_month,2020-04-01,-0.020901553668125877,4942
sue_ind_neutral,20,entry_month,2020-05-01,0.023308296464121844,1301
sue_ind_neutral,20,entry_month,2020-06-01,0.14189019854001794,33
sue_ind_neutral,20,entry_month,2020-07-01,-0.13239023793845653,122
sue_ind_neutral,20,entry_month,2020-08-01,-0.02419058235212074,3206
sue_ind_neutral,20,entry_month,2020-09-01,-0.12280622603203248,155
sue_ind_neutral,20,entry_month,2020-10-01,-0.04961012144061386,2219
sue_ind_neutral,20,entry_month,2020-11-01,-0.08912545876280877,1349
sue_ind_neutral,20,entry_month,2021-02-01,-0.174017094017094,26
sue_ind_neutral,20,entry_month,2021-03-01,-0.038544901481876566,706
sue_ind_neutral,20,entry_month,2021-04-01,-0.03655143561184565,5668
sue_ind_neutral,20,entry_month,2021-05-01,-0.09378897183260407,1015
sue_ind_neutral,20,entry_month,2021-07-01,-0.09161360859219243,72
sue_ind_neutral,20,entry_month,2021-08-01,0.013771219631659922,3424
sue_ind_neutral,20,entry_month,2021-09-01,-0.11131700457368834,393
sue_ind_neutral,20,entry_month,2021-10-01,-0.12542323515369175,2294
sue_ind_neutral,20,entry_month,2021-11-01,-0.08367234794003561,1669
sue_ind_neutral,20,entry_month,2022-02-01,0.12055335968379448,23
sue_ind_neutral,20,entry_month,2022-03-01,-0.0759912807764051,762
sue_ind_neutral,20,entry_month,2022-04-01,-0.048327725085236424,5185
sue_ind_neutral,20,entry_month,2022-05-01,-0.02255371426478871,2296
sue_ind_neutral,20,entry_month,2022-07-01,-0.1075770733825445,48
sue_ind_neutral,20,entry_month,2022-08-01,0.02315035680601732,3749
sue_ind_neutral,20,entry_month,2022-09-01,0.029602615547127866,440
sue_ind_neutral,20,entry_month,2022-10-01,-0.07427635864627025,3945
sue_ind_neutral,20,entry_month,2022-11-01,-0.14776841660673598,365
sue_ind_neutral,20,entry_month,2023-03-01,0.06361352142605138,684
sue_ind_neutral,20,entry_month,2023-04-01,-0.058068776048338544,5090
sue_ind_neutral,20,entry_month,2023-05-01,-0.01556412374577145,3117
sue_ind_neutral,20,entry_month,2023-07-01,-0.0637806637806638,55
sue_ind_neutral,20,entry_month,2023-08-01,-0.03829710508563944,3923
sue_ind_neutral,20,entry_month,2023-09-01,-0.06554321910814041,603
sue_ind_neutral,20,entry_month,2023-10-01,-0.0633588252168814,3675
sue_ind_neutral,20,entry_month,2023-11-01,-0.11053315482282514,951
sue_ind_neutral,20,entry_month,2024-03-01,0.08426046249341754,525
sue_ind_neutral,20,entry_month,2024-04-01,0.009178483829271859,7280
sue_ind_neutral,20,entry_month,2024-05-01,0.05816168093163529,1549
sue_ind_neutral,20,entry_month,2024-07-01,-0.1832276250880902,44
sue_ind_neutral,20,entry_month,2024-08-01,-0.09203359080472837,3365
sue_ind_neutral,20,entry_month,2024-09-01,-0.03240995034018423,1285
sue_ind_neutral,40,entry_month,2019-04-01,0.057558766466829336,2512
sue_ind_neutral,40,entry_month,2019-05-01,0.05244422012205399,743
sue_ind_neutral,40,entry_month,2019-07-01,-0.029576436222005845,79
sue_ind_neutral,40,entry_month,2019-08-01,0.06817666953506378,2536
sue_ind_neutral,40,entry_month,2019-09-01,0.13658431785223382,665
sue_ind_neutral,40,entry_month,2019-10-01,0.022011751640071093,2799
sue_ind_neutral,40,entry_month,2019-11-01,0.019762793805805957,516
sue_ind_neutral,40,entry_month,2020-03-01,0.01987167644716607,460
sue_ind_neutral,40,entry_month,2020-04-01,0.01365535599877486,4941
sue_ind_neutral,40,entry_month,2020-05-01,0.00821900009533514,1301
sue_ind_neutral,40,entry_month,2020-06-01,0.04289249399372761,32
sue_ind_neutral,40,entry_month,2020-07-01,-0.13362610926905216,122
sue_ind_neutral,40,entry_month,2020-08-01,0.002051769270853067,3206
sue_ind_neutral,40,entry_month,2020-09-01,-0.12675711385388802,155
